3,1985,Prince Edward Island: Alcoholic beverages,58.8
3,1985,Nova Scotia: Education and reading,36.5
3,1985,Nova Scotia: Alcoholic beverages,63.1
3,1985,New Brunswick: Education and reading,38
3,1985,New Brunswick: Alcoholic beverages,65.2
3,1985,Quebec: Education and reading,40.5
3,1985,Quebec: Alcoholic beverages,51.7
3,1985,Ontario: Education and reading,34.2
3,1985,Ontario: Alcoholic beverages,55.2
3,1985,Manitoba: Education and reading,38.9
3,1985,Manitoba: Alcoholic beverages,61.1
3,1985,Saskatchewan: Education and reading,35.9
3,1985,Saskatchewan: Alcoholic beverages,59.1
3,1985,Alberta: Education and reading,34.6
3,1985,Alberta: Alcoholic beverages,48.2
3,1985,British Columbia: Education and reading,43.9
3,1985,British Columbia: Alcoholic beverages,54.1
4,1985,Canada: Education and reading,36.8
4,1985,Canada: Alcoholic beverages,54.4
4,1985,Newfoundland and Labrador: Education and reading,39.6
4,1985,Newfoundland and Labrador: Alcoholic beverages,63.2
4,1985,Prince Edward Island: Education and reading,41
4,1985,Prince Edward Island: Alcoholic beverages,58.8
4,1985,Nova Scotia: Education and reading,36.5
4,1985,Nova Scotia: Alcoholic beverages,63.1
4,1985,New Brunswick: Education and reading,38
4,1985,New Brunswick: Alcoholic beverages,65.4
4,1985,Quebec: Education and reading,40.6
4,1985,Quebec: Alcoholic beverages,52.2
4,1985,Ontario: Education and reading,34.2
4,1985,Ontario: Alcoholic beverages,55.2
4,1985,Manitoba: Education and reading,39.1
4,1985,Manitoba: Alcoholic beverages,61
4,1985,Saskatchewan: Education and reading,35.9
4,1985,Saskatchewan: Alcoholic beverages,59.6
4,1985,Alberta: Education and reading,34.6
4,1985,Alberta: Alcoholic beverages,48.7
4,1985,British Columbia: Education and reading,43.9
4,1985,British Columbia: Alcoholic beverages,55.3
5,1985,Canada: Education and reading,36.8
5,1985,Canada: Alcoholic beverages,55.2
5,1985,Newfoundland and Labrador: Education and reading,39.7
5,1985,Newfoundland and Labrador: Alcoholic beverages,63.5
5,1985,Prince Edward Island: Education and reading,41
5,1985,Prince Edward Island: Alcoholic beverages,60.3
5,1985,Nova Scotia: Education and reading,36.5
5,1985,Nova Scotia: Alcoholic beverages,64
5,1985,New Brunswick: Education and reading,38
5,1985,New Brunswick: Alcoholic beverages,65.4
5,1985,Quebec: Education and reading,40.7
5,1985,Quebec: Alcoholic beverages,52.6
5,1985,Ontario: Education and reading,34.2
5,1985,Ontario: Alcoholic beverages,56.1
5,1985,Manitoba: Education and reading,39.2
5,1985,Manitoba: Alcoholic beverages,61.7
5,1985,Saskatchewan: Education and reading,36
5,1985,Saskatchewan: Alcoholic beverages,60.1
5,1985,Alberta: Education and reading,34.6
5,1985,Alberta: Alcoholic beverages,49
5,1985,British Columbia: Education and reading,44.1
5,1985,British Columbia: Alcoholic beverages,56.2
6,1985,Canada: Education and reading,36.9
6,1985,Canada: Alcoholic beverages,55.8
6,1985,Newfoundland and Labrador: Education and reading,39.6
6,1985,Newfoundland and Labrador: Alcoholic beverages,63.6
6,1985,Prince Edward Island: Education and reading,41.3
6,1985,Prince Edward Island: Alcoholic beverages,61
6,1985,Nova Scotia: Education and reading,36.6
6,1985,Nova Scotia: Alcoholic beverages,64.3
6,1985,New Brunswick: Education and reading,38.1
6,1985,New Brunswick: Alcoholic beverages,67
6,1985,Quebec: Education and reading,40.9
6,1985,Quebec: Alcoholic beverages,54.1
6,1985,Ontario: Education and reading,34.3
6,1985,Ontario: Alcoholic beverages,56.5
6,1985,Manitoba: Education and reading,39.3
6,1985,Manitoba: Alcoholic beverages,62
6,1985,Saskatchewan: Education and reading,36
6,1985,Saskatchewan: Alcoholic beverages,60.3
6,1985,Alberta: Education and reading,34.8
6,1985,Alberta: Alcoholic beverages,48.9
6,1985,British Columbia: Education and reading,44.1
6,1985,British Columbia: Alcoholic beverages,56.7
7,1985,Canada: Education and reading,37.1
7,1985,Canada: Alcoholic beverages,55.9
7,1985,Newfoundland and Labrador: Education and reading,39.6
7,1985,Newfoundland and Labrador: Alcoholic beverages,63.6
7,1985,Prince Edward Island: Education and reading,41.8
7,1985,Prince Edward Island: Alcoholic beverages,61
7,1985,Nova Scotia: Education and reading,36.7
7,1985,Nova Scotia: Alcoholic beverages,64.3
7,1985,New Brunswick: Education and reading,38.5
7,1985,New Brunswick: Alcoholic beverages,67.1
7,1985,Quebec: Education and reading,40.9
7,1985,Quebec: Alcoholic beverages,53.9
7,1985,Ontario: Education and reading,34.5
7,1985,Ontario: Alcoholic beverages,57
7,1985,Manitoba: Education and reading,39.3
7,1985,Manitoba: Alcoholic beverages,62
7,1985,Saskatchewan: Education and reading,36
7,1985,Saskatchewan: Alcoholic beverages,60.3
7,1985,Alberta: Education and reading,34.9
7,1985,Alberta: Alcoholic beverages,49.8
7,1985,British Columbia: Education and reading,44.4
7,1985,British Columbia: Alcoholic beverages,56.8
8,1985,Canada: Education and reading,37.2
8,1985,Canada: Alcoholic beverages,56.3
8,1985,Newfoundland and Labrador: Education and reading,39.6
8,1985,Newfoundland and Labrador: Alcoholic beverages,63.8
8,1985,Prince Edward Island: Education and reading,41.8
8,1985,Prince Edward Island: Alcoholic beverages,61.3
8,1985,Nova Scotia: Education and reading,37.1
8,1985,Nova Scotia: Alcoholic beverages,64.5
8,1985,New Brunswick: Education and reading,38.8
8,1985,New Brunswick: Alcoholic beverages,67.6
8,1985,Quebec: Education and reading,40.9
8,1985,Quebec: Alcoholic beverages,54
8,1985,Ontario: Education and reading,34.6
8,1985,Ontario: Alcoholic beverages,57.3
8,1985,Manitoba: Education and reading,39.5
8,1985,Manitoba: Alcoholic beverages,62.5
8,1985,Saskatchewan: Education and reading,36.2
8,1985,Saskatchewan: Alcoholic beverages,60.8
8,1985,Alberta: Education and reading,35
8,1985,Alberta: Alcoholic beverages,50.1
8,1985,British Columbia: Education and reading,44.5
8,1985,British Columbia: Alcoholic beverages,56.9
9,1985,Canada: Education and reading,38.1
9,1985,Canada: Alcoholic beverages,56.3
9,1985,Newfoundland and Labrador: Education and reading,41.3
9,1985,Newfoundland and Labrador: Alcoholic beverages,63.8
9,1985,Prince Edward Island: Education and reading,43.3
9,1985,Prince Edward Island: Alcoholic beverages,61.3
9,1985,Nova Scotia: Education and reading,37.9
9,1985,Nova Scotia: Alcoholic beverages,65.1
9,1985,New Brunswick: Education and reading,39.9
9,1985,New Brunswick: Alcoholic beverages,67.6
9,1985,Quebec: Education and reading,41.4
9,1985,Quebec: Alcoholic beverages,54
9,1985,Ontario: Education and reading,35.5
9,1985,Ontario: Alcoholic beverages,57.3
9,1985,Manitoba: Education and reading,40.4
9,1985,Manitoba: Alcoholic beverages,62.9
9,1985,Saskatchewan: Education and reading,37.5
9,1985,Saskatchewan: Alcoholic beverages,60.8
9,1985,Alberta: Education and reading,35.5
9,1985,Alberta: Alcoholic beverages,50.1
9,1985,British Columbia: Education and reading,46.6
9,1985,British Columbia: Alcoholic beverages,56.7
10,1985,Canada: Education and reading,38.4
10,1985,Canada: Alcoholic beverages,56.6
10,1985,Newfoundland and Labrador: Education and reading,41.6
10,1985,Newfoundland and Labrador: Alcoholic beverages,64.1
10,1985,Prince Edward Island: Education and reading,43.6
10,1985,Prince Edward Island: Alcoholic beverages,61.7
10,1985,Nova Scotia: Education and reading,38.3
10,1985,Nova Scotia: Alcoholic beverages,65.1
10,1985,New Brunswick: Education and reading,40
10,1985,New Brunswick: Alcoholic beverages,68.1
10,1985,Quebec: Education and reading,41.5
10,1985,Quebec: Alcoholic beverages,54.4
10,1985,Ontario: Education and reading,35.6
10,1985,Ontario: Alcoholic beverages,57.7
10,1985,Manitoba: Education and reading,40.8
10,1985,Manitoba: Alcoholic beverages,62.9
10,1985,Saskatchewan: Education and reading,37.6
10,1985,Saskatchewan: Alcoholic beverages,60.8
10,1985,Alberta: Education and reading,35.5
10,1985,Alberta: Alcoholic beverages,50.1
10,1985,British Columbia: Education and reading,47.3
10,1985,British Columbia: Alcoholic beverages,56.9
11,1985,Canada: Education and reading,38.4
11,1985,Canada: Alcoholic beverages,57
11,1985,Newfoundland and Labrador: Education and reading,41.6
11,1985,Newfoundland and Labrador: Alcoholic beverages,64.1
11,1985,Prince Edward Island: Education and reading,43.6
11,1985,Prince Edward Island: Alcoholic beverages,61.7
11,1985,Nova Scotia: Education and reading,38.3
11,1985,Nova Scotia: Alcoholic beverages,65.8
11,1985,New Brunswick: Education and reading,40
11,1985,New Brunswick: Alcoholic beverages,68.2
11,1985,Quebec: Education and reading,41.6
11,1985,Quebec: Alcoholic beverages,54.6
11,1985,Ontario: Education and reading,35.7
11,1985,Ontario: Alcoholic beverages,58.7
11,1985,Manitoba: Education and reading,41.2
11,1985,Manitoba: Alcoholic beverages,63.1
11,1985,Saskatchewan: Education and reading,37.7
11,1985,Saskatchewan: Alcoholic beverages,61.1
11,1985,Alberta: Education and reading,35.6
11,1985,Alberta: Alcoholic beverages,50.3
11,1985,British Columbia: Education and reading,47.3
11,1985,British Columbia: Alcoholic beverages,57.1
12,1985,Canada: Education and reading,38.6
12,1985,Canada: Alcoholic beverages,57
12,1985,Newfoundland and Labrador: Education and reading,41.7
12,1985,Newfoundland and Labrador: Alcoholic beverages,65
12,1985,Prince Edward Island: Education and reading,43.6
12,1985,Prince Edward Island: Alcoholic beverages,61.7
12,1985,Nova Scotia: Education and reading,38.5
12,1985,Nova Scotia: Alcoholic beverages,65.8
12,1985,New Brunswick: Education and reading,40
12,1985,New Brunswick: Alcoholic beverages,68.2
12,1985,Quebec: Education and reading,41.7
12,1985,Quebec: Alcoholic beverages,54.6
12,1985,Ontario: Education and reading,36
12,1985,Ontario: Alcoholic beverages,58.7
12,1985,Manitoba: Education and reading,41.7
12,1985,Manitoba: Alcoholic beverages,63.1
12,1985,Saskatchewan: Education and reading,38
12,1985,Saskatchewan: Alcoholic beverages,61.1
12,1985,Alberta: Education and reading,35.8
12,1985,Alberta: Alcoholic beverages,50.3
12,1985,British Columbia: Education and reading,47.2
12,1985,British Columbia: Alcoholic beverages,57
1,1986,Canada: Education and reading,38.7
1,1986,Canada: Alcoholic beverages,57.7
1,1986,Newfoundland and Labrador: Education and reading,41.7
1,1986,Newfoundland and Labrador: Alcoholic beverages,65
1,1986,Prince Edward Island: Education and reading,43.6
1,1986,Prince Edward Island: Alcoholic beverages,62.4
1,1986,Nova Scotia: Education and reading,38.8
1,1986,Nova Scotia: Alcoholic beverages,67
1,1986,New Brunswick: Education and reading,40.4
1,1986,New Brunswick: Alcoholic beverages,68.2
1,1986,Quebec: Education and reading,41.8
1,1986,Quebec: Alcoholic beverages,55.2
1,1986,Ontario: Education and reading,36.1
1,1986,Ontario: Alcoholic beverages,59.1
1,1986,Manitoba: Education and reading,41.7
1,1986,Manitoba: Alcoholic beverages,64.4
1,1986,Saskatchewan: Education and reading,38.3
1,1986,Saskatchewan: Alcoholic beverages,61.5
1,1986,Alberta: Education and reading,36
1,1986,Alberta: Alcoholic beverages,51.5
1,1986,British Columbia: Education and reading,47.2
1,1986,British Columbia: Alcoholic beverages,57.9
2,1986,Canada: Education and reading,38.9
2,1986,Canada: Alcoholic beverages,58.3
2,1986,Newfoundland and Labrador: Education and reading,41.8
2,1986,Newfoundland and Labrador: Alcoholic beverages,67.6
2,1986,Prince Edward Island: Education and reading,43.6
2,1986,Prince Edward Island: Alcoholic beverages,63
2,1986,Nova Scotia: Education and reading,38.9
2,1986,Nova Scotia: Alcoholic beverages,67.8
2,1986,New Brunswick: Education and reading,40.6
2,1986,New Brunswick: Alcoholic beverages,70.2
2,1986,Quebec: Education and reading,42.2
2,1986,Quebec: Alcoholic beverages,55.7
2,1986,Ontario: Education and reading,36.2
2,1986,Ontario: Alcoholic beverages,59.5
2,1986,Manitoba: Education and reading,41.7
2,1986,Manitoba: Alcoholic beverages,64.5
2,1986,Saskatchewan: Education and reading,38.4
2,1986,Saskatchewan: Alcoholic beverages,62
2,1986,Alberta: Education and reading,36.1
2,1986,Alberta: Alcoholic beverages,52
2,1986,British Columbia: Education and reading,47.9
2,1986,British Columbia: Alcoholic beverages,58.7
3,1986,Canada: Education and reading,38.9
3,1986,Canada: Alcoholic beverages,58.4
3,1986,Newfoundland and Labrador: Education and reading,42
3,1986,Newfoundland and Labrador: Alcoholic beverages,67.8
3,1986,Prince Edward Island: Education and reading,43.6
3,1986,Prince Edward Island: Alcoholic beverages,63
3,1986,Nova Scotia: Education and reading,38.7
3,1986,Nova Scotia: Alcoholic beverages,67.8
3,1986,New Brunswick: Education and reading,40.5
3,1986,New Brunswick: Alcoholic beverages,70.2
3,1986,Quebec: Education and reading,42.2
3,1986,Quebec: Alcoholic beverages,55.7
3,1986,Ontario: Education and reading,36.3
3,1986,Ontario: Alcoholic beverages,59.5
3,1986,Manitoba: Education and reading,41.3
3,1986,Manitoba: Alcoholic beverages,64.5
3,1986,Saskatchewan: Education and reading,38.5
3,1986,Saskatchewan: Alcoholic beverages,62
3,1986,Alberta: Education and reading,35.9
3,1986,Alberta: Alcoholic beverages,52
3,1986,British Columbia: Education and reading,47.8
3,1986,British Columbia: Alcoholic beverages,59.5
4,1986,Canada: Education and reading,38.9
4,1986,Canada: Alcoholic beverages,60.1
4,1986,Newfoundland and Labrador: Education and reading,42
4,1986,Newfoundland and Labrador: Alcoholic beverages,69.5
4,1986,Prince Edward Island: Education and reading,43.6
4,1986,Prince Edward Island: Alcoholic beverages,65.1
4,1986,Nova Scotia: Education and reading,38.7
4,1986,Nova Scotia: Alcoholic beverages,69.4
4,1986,New Brunswick: Education and reading,40.5
4,1986,New Brunswick: Alcoholic beverages,72.2
4,1986,Quebec: Education and reading,42.2
4,1986,Quebec: Alcoholic beverages,59.4
4,1986,Ontario: Education and reading,36.3
4,1986,Ontario: Alcoholic beverages,60.4
4,1986,Manitoba: Education and reading,41.5
4,1986,Manitoba: Alcoholic beverages,66.8
4,1986,Saskatchewan: Education and reading,38.5
4,1986,Saskatchewan: Alcoholic beverages,63.7
4,1986,Alberta: Education and reading,35.9
4,1986,Alberta: Alcoholic beverages,53.8
4,1986,British Columbia: Education and reading,47.8
4,1986,British Columbia: Alcoholic beverages,60
5,1986,Canada: Education and reading,39
5,1986,Canada: Alcoholic beverages,60.8
5,1986,Newfoundland and Labrador: Education and reading,42
5,1986,Newfoundland and Labrador: Alcoholic beverages,69.6
5,1986,Prince Edward Island: Education and reading,43.6
5,1986,Prince Edward Island: Alcoholic beverages,65.1
5,1986,Nova Scotia: Education and reading,38.7
5,1986,Nova Scotia: Alcoholic beverages,69.8
5,1986,New Brunswick: Education and reading,40.5
5,1986,New Brunswick: Alcoholic beverages,72.9
5,1986,Quebec: Education and reading,42.3
5,1986,Quebec: Alcoholic beverages,59.1
5,1986,Ontario: Education and reading,36.4
5,1986,Ontario: Alcoholic beverages,61.8
5,1986,Manitoba: Education and reading,41.5
5,1986,Manitoba: Alcoholic beverages,67.4
5,1986,Saskatchewan: Education and reading,38.5
5,1986,Saskatchewan: Alcoholic beverages,63.9
5,1986,Alberta: Education and reading,35.9
5,1986,Alberta: Alcoholic beverages,54.3
5,1986,British Columbia: Education and reading,47.8
5,1986,British Columbia: Alcoholic beverages,60.6
6,1986,Canada: Education and reading,39.2
6,1986,Canada: Alcoholic beverages,60.9
6,1986,Newfoundland and Labrador: Education and reading,42.3
6,1986,Newfoundland and Labrador: Alcoholic beverages,69.6
6,1986,Prince Edward Island: Education and reading,43.8
6,1986,Prince Edward Island: Alcoholic beverages,65.1
6,1986,Nova Scotia: Education and reading,39.2
6,1986,Nova Scotia: Alcoholic beverages,69.8
6,1986,New Brunswick: Education and reading,40.6
6,1986,New Brunswick: Alcoholic beverages,72.9
6,1986,Quebec: Education and reading,42.9
6,1986,Quebec: Alcoholic beverages,59.1
6,1986,Ontario: Education and reading,36.4
6,1986,Ontario: Alcoholic beverages,62
6,1986,Manitoba: Education and reading,41.4
6,1986,Manitoba: Alcoholic beverages,67.4
6,1986,Saskatchewan: Education and reading,38.5
6,1986,Saskatchewan: Alcoholic beverages,64
6,1986,Alberta: Education and reading,35.9
6,1986,Alberta: Alcoholic beverages,54.3
6,1986,British Columbia: Education and reading,48.3
6,1986,British Columbia: Alcoholic beverages,60.7
7,1986,Canada: Education and reading,39.2
7,1986,Canada: Alcoholic beverages,61
7,1986,Newfoundland and Labrador: Education and reading,42.3
7,1986,Newfoundland and Labrador: Alcoholic beverages,69.6
7,1986,Prince Edward Island: Education and reading,44.2
7,1986,Prince Edward Island: Alcoholic beverages,65.1
7,1986,Nova Scotia: Education and reading,39.2
7,1986,Nova Scotia: Alcoholic beverages,69.8
7,1986,New Brunswick: Education and reading,40.8
7,1986,New Brunswick: Alcoholic beverages,72.9
7,1986,Quebec: Education and reading,42.9
7,1986,Quebec: Alcoholic beverages,58.9
7,1986,Ontario: Education and reading,36.4
7,1986,Ontario: Alcoholic beverages,62.3
7,1986,Manitoba: Education and reading,41.4
7,1986,Manitoba: Alcoholic beverages,67.4
7,1986,Saskatchewan: Education and reading,38.5
7,1986,Saskatchewan: Alcoholic beverages,64.1
7,1986,Alberta: Education and reading,35.9
7,1986,Alberta: Alcoholic beverages,54.3
7,1986,British Columbia: Education and reading,48.5
7,1986,British Columbia: Alcoholic beverages,60.7
8,1986,Canada: Education and reading,39.4
8,1986,Canada: Alcoholic beverages,61.3
8,1986,Newfoundland and Labrador: Education and reading,42.4
8,1986,Newfoundland and Labrador: Alcoholic beverages,69.6
8,1986,Prince Edward Island: Education and reading,44.3
8,1986,Prince Edward Island: Alcoholic beverages,66.1
8,1986,Nova Scotia: Education and reading,39.2
8,1986,Nova Scotia: Alcoholic beverages,70.2
8,1986,New Brunswick: Education and reading,40.9
8,1986,New Brunswick: Alcoholic beverages,73.1
8,1986,Quebec: Education and reading,42.9
8,1986,Quebec: Alcoholic beverages,58.9
8,1986,Ontario: Education and reading,36.5
8,1986,Ontario: Alcoholic beverages,62.5
8,1986,Manitoba: Education and reading,41.7
8,1986,Manitoba: Alcoholic beverages,68.6
8,1986,Saskatchewan: Education and reading,38.6
8,1986,Saskatchewan: Alcoholic beverages,64.4
8,1986,Alberta: Education and reading,36
8,1986,Alberta: Alcoholic beverages,54.6
8,1986,British Columbia: Education and reading,48.6
8,1986,British Columbia: Alcoholic beverages,61.7
9,1986,Canada: Education and reading,40.4
9,1986,Canada: Alcoholic beverages,61.3
9,1986,Newfoundland and Labrador: Education and reading,43.9
9,1986,Newfoundland and Labrador: Alcoholic beverages,69.9
9,1986,Prince Edward Island: Education and reading,46.2
9,1986,Prince Edward Island: Alcoholic beverages,66.1
9,1986,Nova Scotia: Education and reading,39.9
9,1986,Nova Scotia: Alcoholic beverages,70.2
9,1986,New Brunswick: Education and reading,42.8
9,1986,New Brunswick: Alcoholic beverages,73.1
9,1986,Quebec: Education and reading,43.3
9,1986,Quebec: Alcoholic beverages,58.9
9,1986,Ontario: Education and reading,37.7
9,1986,Ontario: Alcoholic beverages,62.7
9,1986,Manitoba: Education and reading,43.6
9,1986,Manitoba: Alcoholic beverages,68.6
9,1986,Saskatchewan: Education and reading,40.1
9,1986,Saskatchewan: Alcoholic beverages,64.4
9,1986,Alberta: Education and reading,37.8
9,1986,Alberta: Alcoholic beverages,54.6
9,1986,British Columbia: Education and reading,50.2
9,1986,British Columbia: Alcoholic beverages,61.2
10,1986,Canada: Education and reading,40.6
10,1986,Canada: Alcoholic beverages,61.4
10,1986,Newfoundland and Labrador: Education and reading,44
10,1986,Newfoundland and Labrador: Alcoholic beverages,69.9
10,1986,Prince Edward Island: Education and reading,46.4
10,1986,Prince Edward Island: Alcoholic beverages,66.1
10,1986,Nova Scotia: Education and reading,40.2
10,1986,Nova Scotia: Alcoholic beverages,70.2
10,1986,New Brunswick: Education and reading,43.1
10,1986,New Brunswick: Alcoholic beverages,73.4
10,1986,Quebec: Education and reading,43.5
10,1986,Quebec: Alcoholic beverages,59
10,1986,Ontario: Education and reading,37.9
10,1986,Ontario: Alcoholic beverages,62.7
10,1986,Manitoba: Education and reading,44
10,1986,Manitoba: Alcoholic beverages,69.3
10,1986,Saskatchewan: Education and reading,40.3
10,1986,Saskatchewan: Alcoholic beverages,64.9
10,1986,Alberta: Education and reading,37.8
10,1986,Alberta: Alcoholic beverages,54.8
10,1986,British Columbia: Education and reading,50.4
10,1986,British Columbia: Alcoholic beverages,61.3
11,1986,Canada: Education and reading,40.7
11,1986,Canada: Alcoholic beverages,61.7
11,1986,Newfoundland and Labrador: Education and reading,44.2
11,1986,Newfoundland and Labrador: Alcoholic beverages,69.9
11,1986,Prince Edward Island: Education and reading,46.5
11,1986,Prince Edward Island: Alcoholic beverages,66.1
11,1986,Nova Scotia: Education and reading,40.3
11,1986,Nova Scotia: Alcoholic beverages,70.7
11,1986,New Brunswick: Education and reading,43.3
11,1986,New Brunswick: Alcoholic beverages,73.4
11,1986,Quebec: Education and reading,43.6
11,1986,Quebec: Alcoholic beverages,59.3
11,1986,Ontario: Education and reading,38
11,1986,Ontario: Alcoholic beverages,62.9
11,1986,Manitoba: Education and reading,44.1
11,1986,Manitoba: Alcoholic beverages,69.2
11,1986,Saskatchewan: Education and reading,40.5
11,1986,Saskatchewan: Alcoholic beverages,65.3
11,1986,Alberta: Education and reading,38
11,1986,Alberta: Alcoholic beverages,54.9
11,1986,British Columbia: Education and reading,50.5
11,1986,British Columbia: Alcoholic beverages,61.9
12,1986,Canada: Education and reading,41.1
12,1986,Canada: Alcoholic beverages,61.7
12,1986,Newfoundland and Labrador: Education and reading,44
12,1986,Newfoundland and Labrador: Alcoholic beverages,69.9
12,1986,Prince Edward Island: Education and reading,46.8
12,1986,Prince Edward Island: Alcoholic beverages,66.1
12,1986,Nova Scotia: Education and reading,40.7
12,1986,Nova Scotia: Alcoholic beverages,70.7
12,1986,New Brunswick: Education and reading,43.4
12,1986,New Brunswick: Alcoholic beverages,73.4
12,1986,Quebec: Education and reading,44
12,1986,Quebec: Alcoholic beverages,59.3
12,1986,Ontario: Education and reading,38.3
12,1986,Ontario: Alcoholic beverages,62.9
12,1986,Manitoba: Education and reading,44.4
12,1986,Manitoba: Alcoholic beverages,69.2
12,1986,Saskatchewan: Education and reading,40.7
12,1986,Saskatchewan: Alcoholic beverages,66
12,1986,Alberta: Education and reading,38.3
12,1986,Alberta: Alcoholic beverages,55.2
12,1986,British Columbia: Education and reading,50.9
12,1986,British Columbia: Alcoholic beverages,61.8
1,1987,Canada: Education and reading,41.1
1,1987,Canada: Alcoholic beverages,61.8
1,1987,Newfoundland and Labrador: Education and reading,44
1,1987,Newfoundland and Labrador: Alcoholic beverages,69.9
1,1987,Prince Edward Island: Education and reading,46.9
1,1987,Prince Edward Island: Alcoholic beverages,66.1
1,1987,Nova Scotia: Education and reading,40.8
1,1987,Nova Scotia: Alcoholic beverages,70.7
1,1987,New Brunswick: Education and reading,43.6
1,1987,New Brunswick: Alcoholic beverages,73.4
1,1987,Quebec: Education and reading,44.1
1,1987,Quebec: Alcoholic beverages,59.3
1,1987,Ontario: Education and reading,38.4
1,1987,Ontario: Alcoholic beverages,62.9
1,1987,Manitoba: Education and reading,44.5
1,1987,Manitoba: Alcoholic beverages,69.3
1,1987,Saskatchewan: Education and reading,40.7
1,1987,Saskatchewan: Alcoholic beverages,66
1,1987,Alberta: Education and reading,38.3
1,1987,Alberta: Alcoholic beverages,55.2
1,1987,British Columbia: Education and reading,51.1
1,1987,British Columbia: Alcoholic beverages,62.8
2,1987,Canada: Education and reading,41.3
2,1987,Canada: Alcoholic beverages,62.3
2,1987,Newfoundland and Labrador: Education and reading,44.1
2,1987,Newfoundland and Labrador: Alcoholic beverages,69.9
2,1987,Prince Edward Island: Education and reading,47.1
2,1987,Prince Edward Island: Alcoholic beverages,67.2
2,1987,Nova Scotia: Education and reading,41.4
2,1987,Nova Scotia: Alcoholic beverages,72
2,1987,New Brunswick: Education and reading,43.7
2,1987,New Brunswick: Alcoholic beverages,74.8
2,1987,Quebec: Education and reading,44.2
2,1987,Quebec: Alcoholic beverages,60.3
2,1987,Ontario: Education and reading,38.6
2,1987,Ontario: Alcoholic beverages,63.2
2,1987,Manitoba: Education and reading,44.6
2,1987,Manitoba: Alcoholic beverages,69.7
2,1987,Saskatchewan: Education and reading,41
2,1987,Saskatchewan: Alcoholic beverages,66.6
2,1987,Alberta: Education and reading,38.4
2,1987,Alberta: Alcoholic beverages,55.4
2,1987,British Columbia: Education and reading,51.3
2,1987,British Columbia: Alcoholic beverages,63.1
3,1987,Canada: Education and reading,41.6
3,1987,Canada: Alcoholic beverages,62.4
3,1987,Newfoundland and Labrador: Education and reading,44.6
3,1987,Newfoundland and Labrador: Alcoholic beverages,69.9
3,1987,Prince Edward Island: Education and reading,47.3
3,1987,Prince Edward Island: Alcoholic beverages,67.2
3,1987,Nova Scotia: Education and reading,41.2
3,1987,Nova Scotia: Alcoholic beverages,72
3,1987,New Brunswick: Education and reading,44.2
3,1987,New Brunswick: Alcoholic beverages,74.8
3,1987,Quebec: Education and reading,44.5
3,1987,Quebec: Alcoholic beverages,60.3
3,1987,Ontario: Education and reading,38.8
3,1987,Ontario: Alcoholic beverages,63.3
3,1987,Manitoba: Education and reading,44.8
3,1987,Manitoba: Alcoholic beverages,70.5
3,1987,Saskatchewan: Education and reading,41.4
3,1987,Saskatchewan: Alcoholic beverages,66.6
3,1987,Alberta: Education and reading,38.4
3,1987,Alberta: Alcoholic beverages,55.4
3,1987,British Columbia: Education and reading,51.8
